datetime,BTCUSD,ETHUSD,SOLUSD,BNBUSD,AVAXUSD
2022-09-03,2.8540459381534808e-11,1.020735499878199e-09,8.464619084732608e-07,6.117361158815727e-08,3.355840871708442e-06
2022-09-04,2.8866140241031636e-11,1.0461246335223e-09,9.509260264932212e-07,6.1699403732627e-08,3.4116867812024766e-06
2022-09-05,2.8836510383335806e-11,1.0812407401611115e-09,9.435470528946231e-07,6.202154086567635e-08,3.545294597853037e-06
2022-09-06,3.0315733815398863e-11,1.0972303875707118e-09,9.383617746895483e-07,6.584573131457729e-08,3.6802301067999795e-06
2022-09-07,3.158189032820123e-11,1.1504826382510074e-09,1.0199701194459282e-06,7.23901152187295e-08,3.80343957893871e-06
2022-09-08,2.5478016527365165e-11,9.941575389490145e-10,9.869783514912045e-07,6.658630111420767e-08,3.622782464778951e-06
2022-09-09,2.9169354430481945e-11,1.0268948991392502e-09,1.0066022359855918e-06,7.138135581446039e-08,3.958350038398744e-06
2022-09-10,2.830541622761278e-11,1.0453807155867175e-09,9.791183099347846e-07,6.545712623560746e-08,3.855033331537925e-06
2022-09-11,2.8112562128364304e-11,1.0606550906562204e-09,9.514135474868483e-07,6.636779863166146e-08,3.840277480916679e-06
2022-09-12,2.8886696516773952e-11,1.0660192232562397e-09,9.96834298794074e-07,6.641423196139041e-08,3.7474616542776482e-06
2022-09-13,3.3123986073243946e-11,1.1705861341030087e-09,1.0618996726727411e-06,7.377454661000669e-08,4.056732102070701e-06
2022-09-14,3.258852019560527e-11,1.1812209821568772e-09,1.0730644125952473e-06,7.206597434454012e-08,4.072872714934293e-06
2022-09-15,3.073742680038491e-11,1.1673489329972804e-09,9.859684598579948e-07,6.621072424899956e-08,3.838275976197745e-06
2022-09-16,3.014366160540478e-11,1.2034063116161732e-09,1.026025604742068e-06,6.82021248813125e-08,3.7018497651577864e-06
2022-09-17,2.967321537059668e-11,1.1708472598022684e-09,1.0555784948250912e-06,7.216170211188724e-08,3.3233108115029812e-06
2022-09-18,3.00471440208625e-11,1.2514592159858707e-09,1.134130167370121e-06,7.730467474819172e-08,3.767765679377736e-06
2022-09-19,2.8623302770992673e-11,1.2833063630773879e-09,1.1535348871716039e-06,7.789857088271953e-08,4.015610804622817e-06
2022-09-20,3.011634582683159e-11,1.353898962404288e-09,1.2253194579857699e-06,8.113146931518569e-08,4.2634234094778446e-06
2022-09-21,3.08659574947244e-11,1.421947363278234e-09,1.2433096056602838e-06,8.163875938017537e-08,4.208495393674553e-06
2022-09-22,3.304877529643302e-11,1.5305440115339972e-09,1.3082998090918271e-06,8.936561093487018e-08,4.621739810658923e-06
2022-09-23,3.270900664120574e-11,1.4875995195249262e-09,1.346866260014401e-06,8.973774626286194e-08,4.762121370795094e-06
2022-09-24,3.384414924279022e-11,1.4646556442680954e-09,1.23270696154496e-06,8.959611981298218e-08,4.982301278087711e-06
2022-09-25,3.389072166194655e-11,1.4656430252807538e-09,1.3112352281979649e-06,8.86018818568575e-08,5.068796650584042e-06
2022-09-26,3.2109048903326335e-11,1.4899885415419435e-09,1.3289123368897225e-06,8.18850857515444e-08,4.868342956142104e-06
2022-09-27,3.062384718882217e-11,1.4311915073098029e-09,1.2590030024919006e-06,7.336367189135907e-08,4.596756426834738e-06
2022-09-28,3.1255241874182866e-11,1.4361560024861183e-09,1.2399835010775545e-06,7.903983542022425e-08,4.589889629664796e-06
2022-09-29,2.6856165674705817e-11,1.3679738163977482e-09,1.232861978738703e-06,7.391630422293833e-08,4.290944288526822e-06
2022-09-30,2.641125326463631e-11,1.3131258694648778e-09,1.238695715552636e-06,7.180539537328411e-08,4.351110052499326e-06
2022-10-01,2.699390212412095e-11,1.3703396283885217e-09,1.2908435666127583e-06,7.171721162017842e-08,4.580399881810079e-06
2022-10-02,2.7548016188963688e-11,1.4668139335176639e-09,1.2750726886281375e-06,7.258575844196332e-08,4.9365138157244325e-06
2022-10-03,2.53626557994882e-11,1.4916211780263137e-09,1.247723358145528e-06,6.592445519196981e-08,5.0354564146300705e-06
2022-10-04,2.7629599379098084e-11,1.538560292303887e-09,1.289469711698377e-06,7.145701868418813e-08,5.276225818555934e-06
2022-10-05,2.6393398591793867e-11,1.4319495703647322e-09,1.2513617698745472e-06,6.802027821542684e-08,5.064652367739626e-06
2022-10-06,2.6828554468576858e-11,1.3782368826659127e-09,1.2449159548556538e-06,6.928621266199847e-08,5.321865086745266e-06
2022-10-07,2.6867958044236434e-11,1.350593607737222e-09,1.1307402639269912e-06,6.623594723845455e-08,5.216482879878172e-06
2022-10-08,2.4965395982377922e-11,1.2069142835125397e-09,9.922674207090646e-07,6.213054930495512e-08,4.795117246520798e-06
2022-10-09,2.4792701432710225e-11,1.1836570378289603e-09,9.503224087921511e-07,6.04809040204862e-08,4.778154231326916e-06
2022-10-10,2.3852082098132288e-11,1.1880809744454393e-09,9.454990969033714e-07,6.23477338042354e-08,5.228300857030611e-06
2022-10-11,2.3216554104988e-11,1.1188836845516172e-09,1.0033656746438486e-06,6.179144936304911e-08,5.489909899293946e-06
2022-10-12,2.0939468980875485e-11,1.055187987470264e-09,9.517968966416771e-07,5.3758283123704707e-08,4.886820883663514e-06
2022-10-13,2.1223078855391438e-11,1.065962214464731e-09,9.191068973881266e-07,5.344110613089118e-08,4.893342088680471e-06
2022-10-14,2.0011577515741932e-11,1.062768515118289e-09,9.435402315688922e-07,5.4175237971902657e-08,4.590889895615593e-06
2022-10-15,2.019693123750414e-11,1.1043293831093593e-09,9.015059437345908e-07,5.4699385686608586e-08,4.68873361225133e-06
2022-10-16,2.0402213146429793e-11,1.15572975639265e-09,8.820557741780373e-07,5.794022488354866e-08,5.010048136717873e-06
2022-10-17,2.1496619749823997e-11,1.2244948331667567e-09,9.233406153921242e-07,5.872660908593342e-08,5.3823629025408735e-06
2022-10-18,2.1641842059705644e-11,1.2727126429398839e-09,9.812765454798172e-07,5.427598254598978e-08,5.665315795427752e-06
2022-10-19,2.235486943162064e-11,1.3577652795299244e-09,1.0544043963682873e-06,5.438484610028292e-08,6.389886166577926e-06
2022-10-20,2.2412368244924302e-11,1.3511053519567285e-09,1.0904111191452695e-06,5.755376669428695e-08,6.372859123824747e-06
2022-10-21,2.2056891305787548e-11,1.3232449930715683e-09,1.0311439551470352e-06,5.705363321066863e-08,6.514110912736026e-06
2022-10-22,2.0591013977958694e-11,1.2393936599663544e-09,1.0062795550573904e-06,5.608528075081863e-08,6.062900843943316e-06
2022-10-23,2.0222955332191794e-11,1.2396937002120955e-09,1.0574409142776907e-06,6.140071302212905e-08,6.147310276511915e-06
2022-10-24,1.8750996944730726e-11,1.1740660983255787e-09,1.075312653522442e-06,5.716729978058588e-08,6.559569457298105e-06
2022-10-25,2.0083870330224015e-11,1.2603628208434717e-09,1.17955684926323e-06,6.2276355693023e-08,7.124909208222662e-06
2022-10-26,2.0694662066176334e-11,1.3254380531890577e-09,1.1480524549008523e-06,6.131469614870902e-08,7.01567705365118e-06
2022-10-27,2.005663367147642e-11,1.321145221390946e-09,1.151067919298132e-06,6.150919388693663e-08,6.9169445948106135e-06
2022-10-28,1.9844576243435284e-11,1.2800854051519121e-09,1.1661755935243488e-06,6.030876049817617e-08,7.200203514602698e-06
2022-10-29,2.0251004695891222e-11,1.3007464419125979e-09,1.1577434089947393e-06,6.07230868337322e-08,6.983355017707192e-06
2022-10-30,1.9424570117532656e-11,1.2360604283200285e-09,1.0936388144237473e-06,5.7545381406922307e-08,6.2335825378194345e-06
2022-10-31,1.935665184772006e-11,1.216321192369549e-09,1.0234215042673146e-06,5.982384925541119e-08,6.228377261505288e-06
2022-11-01,1.8807510875438053e-11,1.1709589801392888e-09,1.0061205161512139e-06,5.996001539209977e-08,6.533653070748277e-06
2022-11-02,1.884069066145072e-11,1.2140885094735377e-09,1.0453151050234281e-06,6.095011991214515e-08,6.6979568626743344e-06
2022-11-03,1.8290589373836568e-11,1.2107188482967265e-09,1.0134950350341359e-06,6.196331853138752e-08,6.782034626956349e-06
2022-11-04,1.896411589365195e-11,1.2140439925982035e-09,1.0674077659760363e-06,6.557930692660063e-08,6.8486272351202335e-06
2022-11-05,1.785185070898691e-11,1.1188316024478368e-09,1.0598923746719642e-06,6.232538411994409e-08,6.413456975917645e-06
2022-11-06,1.7645640786132035e-11,1.1371026907492192e-09,1.085392587507378e-06,6.268457657274357e-08,6.737731610839551e-06
2022-11-07,1.7411582504466582e-11,1.0829773330652727e-09,1.071033132042415e-06,6.070467686908516e-08,6.5255396281048515e-06
2022-11-08,1.862073030847822e-11,1.1396619690356125e-09,1.0336662234299411e-06,5.982803190410473e-08,6.162530916472989e-06
2022-11-09,2.2878365819680032e-11,1.3554375878268082e-09,1.3943568240808559e-06,6.844040947952864e-08,7.186156518072329e-06
2022-11-10,2.586592741477552e-11,1.5316802731455143e-09,1.5573783195943058e-06,7.627781797678475e-08,7.874978867925897e-06
2022-11-11,2.7241919657649665e-11,1.4910390605890136e-09,1.6560284156615871e-06,8.060563998596958e-08,8.900844841177539e-06
2022-11-12,2.6496642829756943e-11,1.446490940327038e-09,1.9977240869851424e-06,7.69214010639985e-08,1.0199041721033978e-05
2022-11-13,2.8545042872027025e-11,1.5109369841916943e-09,2.3377357646523714e-06,7.830530873480441e-08,9.550659419679981e-06
2022-11-14,2.7536767277095518e-11,1.4418098577426624e-09,2.3914853584038834e-06,7.21406127702698e-08,8.991541558078624e-06
2022-11-15,2.7474078153602268e-11,1.4016875958031648e-09,2.4662407946201507e-06,6.963250552298927e-08,9.457297073830855e-06
2022-11-16,2.743549092248922e-11,1.4535593588034701e-09,2.447139623644283e-06,7.072324052178377e-08,1.0224920397676994e-05
2022-11-17,2.6716433714101444e-11,1.4628974788244311e-09,2.6303176894589345e-06,6.812091034589021e-08,1.0084840783102476e-05
2022-11-18,2.6143879446279912e-11,1.4543531557299895e-09,2.9078909202437386e-06,7.160533995542804e-08,1.0294382993345907e-05
2022-11-19,2.5618050470931665e-11,1.448308053639003e-09,3.2771905279565736e-06,7.007154218130896e-08,1.059000740425602e-05
2022-11-20,2.8917511682928543e-11,1.7214033912050771e-09,3.6456396170121697e-06,7.528012971665273e-08,1.2022830947228547e-05
2022-11-21,3.1548019070895257e-11,1.808854188834415e-09,3.904222960009716e-06,8.16249988640791e-08,1.2390285061239948e-05
2022-11-22,3.3362631733150496e-11,1.841542132593112e-09,4.208506787961759e-06,9.10621488526837e-08,1.2925920204250475e-05
2022-11-23,3.556372865475338e-11,1.9795251774528658e-09,4.78552667531793e-06,9.789428950018257e-08,1.3920416746659049e-05
2022-11-24,3.393423220227215e-11,1.9495524348642836e-09,4.775079173079599e-06,9.381756405546417e-08,1.3584516222683602e-05
2022-11-25,3.43460997394869e-11,1.9523673476941583e-09,5.126719157571213e-06,9.220256591784282e-08,1.378214823760356e-05
2022-11-26,3.3785396477961655e-11,1.9045167518499565e-09,5.08972449893264e-06,9.315608039333599e-08,1.313099460572122e-05
2022-11-27,3.3256095639466886e-11,1.9833323364408897e-09,5.072336574065339e-06,9.520280693077461e-08,1.3335103015582345e-05
2022-11-28,3.241362442785469e-11,1.9623958736825144e-09,5.4345102982360834e-06,1.0123432585318821e-07,1.3655029262535107e-05
2022-11-29,2.947204013682383e-11,1.9490536012797778e-09,5.047030566233566e-06,9.032502582599206e-08,1.2586801006575065e-05
2022-11-30,3.023294339910442e-11,1.9710213584151707e-09,5.462264407468274e-06,8.452526418119978e-08,1.250616732975619e-05
2022-12-01,3.0075132227480325e-11,2.0396900706331486e-09,6.085506653040777e-06,8.29653998151619e-08,1.199779230365251e-05
2022-12-02,2.9751900649777266e-11,2.0355900976492148e-09,5.8821983843829456e-06,8.010191591380598e-08,1.112839287273305e-05
2022-12-03,2.8664937844715427e-11,2.217276473137511e-09,6.16668271283846e-06,7.89557632762176e-08,1.134412991332396e-05
2022-12-04,2.995653355279431e-11,2.395113332696465e-09,6.796543633203226e-06,7.971583490831568e-08,1.2135477288322503e-05
2022-12-05,2.9880365355783385e-11,2.472694631464571e-09,6.79595776287528e-06,8.19493913335236e-08,1.194611829976374e-05
2022-12-06,2.973680385913562e-11,2.444895814816985e-09,7.19495913857008e-06,8.025187699848013e-08,1.1266808815665712e-05
2022-12-07,3.176584988098495e-11,2.6133905733001256e-09,7.859808347243126e-06,8.177311767856275e-08,1.1700158309107915e-05
2022-12-08,3.489842334087449e-11,2.806947268511244e-09,7.784638507272491e-06,8.165548851911165e-08,1.180928180493767e-05
2022-12-09,3.558343544961081e-11,2.8640084476843296e-09,7.54747463800002e-06,8.398460754024198e-08,1.1598483238835049e-05
2022-12-10,3.198015162063394e-11,2.5920582682226968e-09,7.172814805219557e-06,7.8789763283874e-08,9.974647857354836e-06
2022-12-11,2.96148981215305e-11,2.5183298443989647e-09,7.240796666679178e-06,7.642757135309837e-08,1.0696500339657002e-05
2022-12-12,2.796740820305486e-11,2.495365902402218e-09,7.021432263734639e-06,7.084277040728664e-08,9.84662080469106e-06
2022-12-13,2.9092841524045312e-11,2.491707598866762e-09,6.8752511496461555e-06,6.257027987913498e-08,9.45254549411306e-06
2022-12-14,2.926153873115767e-11,2.458817227468561e-09,6.962563229954977e-06,6.389367322920008e-08,9.281248414622431e-06
2022-12-15,3.197325614740494e-11,2.645218760088514e-09,6.674847773027043e-06,7.413084775819236e-08,1.0047188113440983e-05
2022-12-16,3.66573038847633e-11,2.9689707720397226e-09,8.121961913784559e-06,8.840509950136456e-08,1.2184090595661687e-05
2022-12-17,3.829665198854667e-11,3.025241028904354e-09,8.418197031383884e-06,9.39988627333846e-08,1.2195558657404978e-05
2022-12-18,3.73540642949831e-11,2.9373368813745445e-09,8.253766452855776e-06,9.469190983421257e-08,1.1613882793245703e-05
2022-12-19,3.894344684337842e-11,2.8523190409641516e-09,9.019866930724992e-06,1.0535380034665839e-07,1.2982229919933195e-05
2022-12-20,3.833887045983076e-11,2.8642411144000506e-09,9.099607658634608e-06,1.1582296392795612e-07,1.3517808445906275e-05
2022-12-21,3.7871488598319926e-11,2.8109742034323226e-09,8.669699943304916e-06,1.2199024639229848e-07,1.3975369084589904e-05
2022-12-22,3.694031745511542e-11,2.7529611392210243e-09,9.066541595726015e-06,1.2119881906162488e-07,1.3452325280141451e-05
2022-12-23,3.539053332477296e-11,2.481891389627569e-09,8.373656740332143e-06,1.1899317910594094e-07,1.344259391512209e-05
2022-12-24,3.4044793517082686e-11,2.2736430072079987e-09,8.216843289218963e-06,1.2188404580371239e-07,1.3323428647190992e-05
2022-12-25,3.2921361859437275e-11,2.1871899277019984e-09,8.33424042398414e-06,1.2288410711134944e-07,1.2870248159534402e-05
2022-12-26,3.3076981829618714e-11,2.195423299707547e-09,8.166573241762641e-06,1.2426702595589272e-07,1.2876377967567092e-05
2022-12-27,3.321956907294101e-11,2.0916449288890686e-09,7.64841411504593e-06,1.2443721554260002e-07,1.2289754834684657e-05
2022-12-28,3.17761207060625e-11,2.0086523019039133e-09,8.81296176172882e-06,1.2358778752498406e-07,1.3198443909191298e-05
2022-12-29,3.2060792101458544e-11,2.014755153113057e-09,8.74592628950354e-06,1.2500215568641936e-07,1.3817586038250134e-05
2022-12-30,3.2453587960845e-11,2.015032057447937e-09,8.879407246368404e-06,1.2389673618563808e-07,1.4056591712226148e-05
2022-12-31,3.305047183352961e-11,2.020073306382419e-09,8.672248379484881e-06,1.20808417298719e-07,1.280594659524423e-05
2023-01-01,3.368944561295161e-11,2.0162599322901448e-09,8.577499458319385e-06,1.2206534541336905e-07,1.2959867995338171e-05
2023-01-02,3.116226714556318e-11,1.988085350651333e-09,9.108766415829098e-06,1.2381068102632883e-07,1.3176384903907003e-05
2023-01-03,3.106155998427614e-11,1.9476939741022195e-09,9.483132958369375e-06,1.2261773498530563e-07,1.3719527972727314e-05
2023-01-04,2.9301499469828466e-11,1.939219155355056e-09,9.39474771577669e-06,1.2796859254616248e-07,1.3888593515542797e-05
2023-01-05,2.43697566753032e-11,1.6166159106627374e-09,7.883269110739964e-06,1.1499839240981471e-07,1.2409068766300064e-05
2023-01-06,2.3948530995664453e-11,1.5956625601849763e-09,7.595194842524056e-06,1.1292606125222672e-07,1.2199449757950998e-05
2023-01-07,2.3414418225241673e-11,1.6213678607880406e-09,7.920164624510874e-06,1.0857983152303216e-07,1.2163506656157497e-05
2023-01-08,2.242138177873523e-11,1.696502351363281e-09,7.702392816979521e-06,1.1490201903395519e-07,1.162336606765112e-05
2023-01-09,1.9738281833832086e-11,1.5625515340570373e-09,7.238825698260322e-06,1.029480590427568e-07,1.0188273842474688e-05
2023-01-10,2.1300515156470558e-11,1.6022174781720254e-09,6.958228034015766e-06,9.9639691329943e-08,9.914386636157308e-06
2023-01-11,2.5354286494617844e-11,1.7880678835108917e-09,6.353090918468675e-06,1.0977682847794978e-07,1.024783461892444e-05
2023-01-12,2.8818013533994684e-11,1.8359928435539062e-09,6.38680436391547e-06,1.1178771065629132e-07,1.0134597009530972e-05
2023-01-13,3.2508422926873874e-11,1.928576113580912e-09,6.004872941662957e-06,1.1346732311940115e-07,9.563320823452199e-06
2023-01-14,3.561378520517869e-11,2.0477895475746877e-09,5.970257846584469e-06,1.1503029338585003e-07,9.714318249549186e-06
2023-01-15,3.5033952523448513e-11,1.9718761920064736e-09,5.807846209710844e-06,1.1488457187048347e-07,9.627165465644558e-06
2023-01-16,3.395682216617391e-11,1.913104218038171e-09,5.4491476841845785e-06,1.1265901567146237e-07,9.431472942043884e-06
2023-01-17,3.2235417882627066e-11,1.777300100584269e-09,4.122632755467447e-06,1.0858601801874484e-07,8.310270874223313e-06
2023-01-18,3.293231415726248e-11,1.7877153659344734e-09,4.2069790115754555e-06,1.1201491479300796e-07,8.128332945958605e-06
2023-01-19,3.4616162716844826e-11,1.8884040080538075e-09,4.145118593528764e-06,1.2094625871834647e-07,8.078511861200899e-06
2023-01-20,3.928749143559135e-11,2.095791261044997e-09,4.24455366958721e-06,1.276781257420769e-07,8.512042719982515e-06
2023-01-21,3.8066599900269114e-11,2.1039851454333356e-09,4.228119002375012e-06,1.2523208161528123e-07,8.587711553161015e-06
2023-01-22,3.7347743882885826e-11,1.983239231968991e-09,3.2948878732818807e-06,1.256066636402928e-07,7.824534434004021e-06
2023-01-23,3.800720263508134e-11,1.9823177673249856e-09,2.7570629183544873e-06,1.2683753117695797e-07,7.506844570872445e-06
2023-01-24,3.734123315462418e-11,1.9490759063704314e-09,2.9085650663125684e-06,1.1418709953072586e-07,6.648164841988741e-06
2023-01-25,3.8483322253556756e-11,2.002374618131373e-09,3.031713476184944e-06,1.1360596343932866e-07,6.171471135778955e-06
2023-01-26,3.739122319455836e-11,1.903290615079652e-09,2.9980835278579573e-06,1.0988063935365761e-07,6.158413015655562e-06
2023-01-27,3.7491214177701176e-11,1.8530261645946998e-09,2.4135985961584727e-06,1.1026389906180719e-07,6.5749023738480294e-06
2023-01-28,3.540238684104542e-11,1.7408099374292935e-09,1.9036032136449802e-06,9.442899656720888e-08,5.825803847583216e-06
2023-01-29,3.687901458034629e-11,1.774853716238749e-09,1.852836021545498e-06,1.0142337468669964e-07,5.81482962908747e-06
